id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
33116,FALSE,/sZQxo6qPCd92H4HXSHmrSZMSuXw.jpg,"[35, 18, 10751, 27, 9648, 53]",en,Godspeed,"Joseph McKelheer and Cory Knauf (The Hamiltons, The Violent Kind) star in this intense thriller set in the lingering light of the Alaskan midnight sun. Charlie Shepard, a modern day faith healer with a small flock of believers, is stunned when his family is brutally murdered.  Six months later a young, mysterious girl (Courtney Halverson) appears and becomes the link to his family's killing and the murderers themselves, ultimately leading to violent consequences for all.",2.11386,/4zgVjuIuajPTW8UR9EgymWfohRS.jpg,1/1/2009,Godspeed,FALSE,4,4
39295,FALSE,/e1VKbmk9TZcThKuJRdO9geoqPdj.jpg,"[28, 12, 35, 37]",en,Young Billy Young,"A peace-loving man named Ben Kane takes a job as deputy marshal of Lords, in the old West. Kane is no lawman, but he accepts the badge because he has an old score to settle with the town's chief trouble-maker. Once on the job, Kane must also deal with a young sharpshooter named Billy Young and a sharp and sassy saloon dancer, Lily.",2.113694,/eC6A61QvDz4vfy5elwC4Kr6V2fE.jpg,10/15/1969,Young Billy Young,FALSE,4.8,8
55952,FALSE,/s8dUGiW4JXK5Cakyrea0IlncD4M.jpg,"[878, 27]",en,Xtro 2: The Second Encounter,"Scientists at a secret underground complex have found a way to travel to another dimension. Three dimension-travellers are the first to go through the gate - but are soon attacked by something that interrupts the communication with Earth. This horrible something uses the gate to travel back to the underground complex. Most of the staff are evacuated, except four heavily-armed militaries and Dr. Casserly and Dr. Summerfield who just can't stand each other.",2.113591,/3EUYTN0IL40lk3Yfhf1OavAelf2.jpg,5/4/1990,Xtro 2: The Second Encounter,FALSE,4,8
53023,FALSE,/2dcJkjGLkahYa4q57RUdVnOaFx4.jpg,"[18, 10749]",fr,Le Bonheur,"François, a young carpenter, lives a happy, uncomplicated life with his wife Thérèse and their two small children. One day he meets Emilie, a clerk in the local post office.",2.101917,/6yyyGlWRol5ashRUpfNqXuS4BX8.jpg,2/10/1965,Happiness,FALSE,7,21
92719,FALSE,/3fDsg2A7UTgSKlQLLBn5u4dB3q0.jpg,"[35, 10402]",en,Goldilocks and the Three Bares,"Nightclub singer Eddie and comedian Tommy, working in a roaring twenties style club, meet and being dating publicist Allison and photographer Cynthia, respectively. They soon discover that the women spend weekends at a nudist club which the guys disapprove.",2.101614,/vglxd0NMHnSTqofGqi7NfaH5Cmy.jpg,9/6/1963,Goldilocks and the Three Bares,FALSE,4.4,5
39830,FALSE,/rMXdmUri11UibtS24XWAhUqnFX2.jpg,"[12, 35]",en,Bass Ackwards,"A man coming off a disastrous affair with a married woman has a lyrical, strange and comedic cross-country journey in a modified VW bus.",2.099417,/zM74i9PIefCWLxNKWzdWyOKD7Wg.jpg,1/23/2010,Bass Ackwards,FALSE,4.9,5
30302,FALSE,/xLdAamW5bnX4q9X7NvoM2A4sXN2.jpg,"[18, 10749, 10752]",en,Death In Love,"Death in Love is a psychosexual-thriller about a love affair between a Jewish woman and a doctor overseeing human experimentation at a Nazi German concentration camp, and the impact this has on her sons' lives in the 1990s.",2.098114,/ekCPV5UWBFudlDkcwyVcu891G00.jpg,7/17/2008,Death In Love,FALSE,6,5
17790,FALSE,/ypHv252XpIQRV1kDjWesuD8BtQR.jpg,"[28, 12, 878, 10752]",en,Zone Troopers,"American soldiers, led by The Sarge, are stuck behind Nazi enemy lines. As they make their way across the Italian countryside, they come across an alien spaceship that has crash-landed in the woods. The alien pilot is dead, but one of the ship's passengers is on the loose. As the GIs hunt down the alien by splitting into smaller groups, they're not only tracked by the Nazis, but also a whole host of other aliens come to save their stranded party.",2.097263,/3f538E6gaB6phoKFRTzd3rr06cg.jpg,10/1/1985,Zone Troopers,FALSE,3.6,10
29232,FALSE,,"[18, 27]",en,Methodic,"Methodic tells the story of a boy who becomes demonically possessed by an ominous presence known as ""The Dollman"". Forced to obey his dark half, the boy ultimately murders his parents on his birthday and is sentenced to a life under a microscope at the state mental hospital. But evil cannot be contained so easily.",2.096233,/4B1HrdVaugs8sQTB1KDJPvg7ZBJ.jpg,10/19/2007,Methodic,FALSE,5.1,7
92378,FALSE,/jCjpeZxbIh6KAmRsi42EUpD7FA3.jpg,"[28, 18]",en,Pit Stop,"Richard Davalos plays Rick Bowman, a drag racing street punk who comes to the attention of car enthusiast Grant Willard. Willard bails him out of jail and offers him sponsorship as a race car driver. Bowman eventually accepts and becomes entranced by the tricky ""figure eight"" track Willard introduces him to. The king of the track is cocky and talented hot dogger Hawk Sidney (Hill regular Sid Haig in one of his most memorable and entertaining roles). Bowman and Sidney clash and Bowman sets his sights on knocking the latter of his perch while stealing his girl Jolene. This is just the beginning for the ruthless Bowman who will let nobody stand in his way and will attempt to destroy any man, and seduce any woman who crosses his path. Pretty soon he has his eyes on Ellen McLeod the wife of champion racer Ed McLeod who he befriends. Will he betray his friends and colleagues on the eve of The Big Race, or will he finally discover he has a conscience?",2.095766,/tR9a62dfWoGaZPQN3GrX068ISW2.jpg,5/14/1969,Pit Stop,FALSE,7.2,5
61653,FALSE,/8uA8e3SiMa1Iathju89HHdrj9hu.jpg,"[35, 18, 10749]",en,Back Roads,"A prostitute and a drifter find themselves bound together as they make their way through the rural South, doing what they have to do to survive.",2.095389,/jt5UgB1LsCOnPCVOEAclBU91HUY.jpg,3/13/1981,Back Roads,FALSE,7.3,5
15020,FALSE,/jNq9Tgo02aDtAfn4gM9RGbpxzgp.jpg,[18],en,Poor Boy's Game,"Donnie Rose went to prison for beating a young man so brutally it left him handicapped for life. Nine years later, Donnie is out. He's a different man with only one place to go: back home to the same violent and racist neighborhood that created him. At the other end of town, the black community still wants revenge. The instrument of justice will be Ossie Paris, a devastatingly talented boxer who challenges Donnie to a match; a match Donnie's family and peers won't let him refuse. George Carvery has waited nine years to avenge his son's fate at the hands of Donnie. When finally they meet face to face, however, both realize they share a similar desire to overcome the past.",2.094873,/oh3pmR1kVFRJyP58Wxtvq5JNdpI.jpg,2/11/2007,Poor Boy's Game,FALSE,5.4,6
48745,FALSE,/mtsIk6TF0Tnz2fAS49gKRijQQTs.jpg,[18],en,Mindwalk,"A US politician visits his poet friend in Mont. St. Michael, France. While walking through the medieval island discussing their philosophies of life they happen upon Sonja, a scientist in recluse, who joins in their conversation. The two men listen to the ideas of this brilliant woman and discuss how her ideas can work in their own politician and poet lives.",2.093092,/h0LCQuChi9zjYdWMo0TO9B9hhtN.jpg,9/9/1990,Mindwalk,FALSE,6.5,13
57735,FALSE,,"[28, 53]",en,Black Thunder,"When the top secret prototype of the Nova Stealth fighter has been stolen, the Pentagon launches big alarm; the plane shouldn't come into hostile hands...",2.092028,/1423CLZoxTTlVk8ffAkvsbh0N7E.jpg,9/22/1998,Black Thunder,FALSE,3.5,6
54100,FALSE,,[18],en,The Off Hours,"You're awake when everyone else is asleep. You're standing still as traffic is whipping by at 70mph. You see dusk and dawn everyday because they happen on your way to a time clock and then to a bed. Your off hours are spent trying to figure out why you're here, whether you want to stay, and how to leave.",2.092021,/a4vuQwTYyZ0vOnXCTzyHYxYtLxR.jpg,1/22/2011,The Off Hours,FALSE,5.1,7
27455,FALSE,/1GmiMLBonzpkmXqaq1PuqQ7N7ed.jpg,"[35, 18]",en,Foolish,"'Foolish' Waise is a talented comedian with a hard-edge trying to make it in the comedy clubs in LA while his brother is a hard-nosed gangster trying to make it on the streets. With all the competition they face in their chosen ""professions,"" their biggest battle is with each other over the love of a pretty girl.",2.087752,/2uOoAVhjKvKlI923SUnUkL7lO9H.jpg,4/9/1999,Foolish,FALSE,6.3,3
44988,FALSE,/82k2jIIk2y0YXWCOmDmBRGOLhyz.jpg,[18],en,Grown Up Movie Star,"The story of Ruby, 13, determined to grow up fast after her mother runs away to become a movie star, leaving Ruby with her hopelessly rural father.",2.086689,/bfkjtxfHC4bg1lEHfJKzkkrBAPr.jpg,10/20/2009,Grown Up Movie Star,FALSE,5.5,7
48834,FALSE,/cYDvaA0X21jYZwiA4gKpiE45G0Z.jpg,[18],en,Liam,"A morality tale of xenophobia, religious prejudice, mob violence, poverty, and their effect on two children in Liverpool during the Depression. When a shipyard closes, Liam and Teresa's dad loses his job. Liam, who's about 8, making his first Holy Communion, gets a regular dose of fire and brimstone at church. Teresa, about 13, has a job as a maid to the Jewish family that owns the closed shipyard. The lady of that house is having an affair, and Teresa becomes an accomplice. Liam stutters terribly, especially when troubled. Dad comes under the sway of the Fascists, who blame cheap Irish labor and Jewish owners. A Molotov cocktail brings things to a head.",2.086078,/kith4VihfjgJXfFI40hobWkWEGw.jpg,9/4/2000,Liam,FALSE,6.3,10
39562,FALSE,/i9iWiWxriirsYebDaCxW0gUZH9g.jpg,"[18, 10751, 10770]",en,To Be Fat Like Me,"Pretty, popular, and slim high-schooler Aly Schimdt had plans of earning a sports scholarship to college but a knee injury ruins her chances. She decides to enter a documentary contest in the hopes of winning money for college. She believes that overweight people, like her mom and brother, seem to make excuses about how the world perceives them. So Aly decides to attend a rival high school as a heavily overweight person for the documentary, but not change her personality. Aly intends and hopes to prove that personality will outshine physical appearance. But when she's met with ridicule, harassment, and name-calling she begins to see things differently.",2.085924,/w1TxeDOMS5so83bECaQECW1pV9.jpg,1/8/2007,To Be Fat Like Me,FALSE,5,12
61473,FALSE,/5i0HjxuURuYnSpV869zsnnZGuyy.jpg,"[18, 10751]",en,Race to Space,In the 1960s a young woman works at NASA as an animal trainer responsible for the chimpanzee who will go into space.,2.085513,/v4bRSqCias3ouUtxo7kYen72g6g.jpg,10/31/2001,Race to Space,FALSE,5.4,7
34417,FALSE,/zZ8ec5CPRmgd8gaKljfnW4Q4zIz.jpg,[35],en,Good Intentions,"Meet Etta Milford. Loving Wife. Doting Mother. Armed Robber. Etta's husband constantly blows their money on make-shift inventions. When she decides to secretly take ""investment"" matters into her own hands - things quickly go awry! With their savings gone, her husband suspicious, and their children out of control, Etta concocts a scheme to get back their money and save her family.",2.085399,/scjaVU7isCYHtDVgyOCqPY9mGco.jpg,3/9/2010,Good Intentions,FALSE,5,6
44770,FALSE,/n3TCs9TQmMFUpQoFKV6kUVQ3ktW.jpg,"[18, 10749]",en,The Exploding Girl,"On a summer break from college, Ivy, a young epileptic woman, struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.",2.085036,/k5HAZylGy1clOn4OKKDkH6Pttbj.jpg,4/22/2009,The Exploding Girl,FALSE,6.4,15
31280,FALSE,/p30eib16K0JxSQJXLFrrZoXQus8.jpg,[878],en,Fire Maidens of Outer Space,An astronaut (Anthony Dexter) and crew land on Jupiter's 13th moon and find a monster and women from Atlantis.,2.084794,/cITwrutRePXugZ2lv9kWkiTpMmp.jpg,7/1/1956,Fire Maidens of Outer Space,FALSE,2.2,7
46883,FALSE,/3YbdryJpD4V16QTiTzt6d2Z7E81.jpg,"[18, 10749]",en,Quiet City,"Jamie is 21. She's from Atlanta. She's come to Brooklyn to visit her friend Samantha, but she can't find her. Jamie meets a stranger named Charlie on the subway and spends 24 hours hanging out with him.",2.084023,/vn4iLUhXYAtoVXgXeQ2L7fFZZBr.jpg,3/12/2007,Quiet City,FALSE,6.6,7
51763,FALSE,,"[18, 36]",en,The Long Walk Home,"Two women, black and white, in 1955 Montgomery Alabama, must decide what they are going to do in response to the famous bus boycott lead by Martin Luther King.",2.081581,/qdV0BSmAnyH8Uc4EcAmiTcy89RM.jpg,12/21/1990,The Long Walk Home,FALSE,6.4,14
28732,FALSE,,"[28, 12, 80, 18, 53]",en,Fall Time,"Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys.",2.081437,/zCdFbHgOPgxkVikuPvUKYlakXuf.jpg,5/13/1995,Fall Time,FALSE,6.3,6
55294,FALSE,/m86Ah3HNZlGq6WC0dxVFIM7SgQD.jpg,[18],en,Canvas,A woman's schizophrenia affects her relationships with her husband and son.,2.081328,/dATUlBsYkjavM2uTidwiNxZW54P.jpg,11/12/2006,Canvas,FALSE,6.1,5
141660,FALSE,/8J0jBzrQqh6Iw4ZwcgbOgaKfMNO.jpg,[35],de,Im Banne der Rouladenkönigin,,2.0756,/50J07KX7pInSECvaPWzHWbtaof7.jpg,4/13/2012,Im Banne der Rouladenkönigin,FALSE,6.9,5
46917,FALSE,/Aa8yhrhXGHd8ucgS4fXsmenmp8R.jpg,"[28, 18, 10769]",ja,獣の剣,"Legendary swordplay filmmaker Hideo Gosha’s Sword of the Beast chronicles the flight of the low-level swordsman Gennosuke, who kills one of his ministers as part of a reform plot. His former comrades then turn on him, and this betrayal so shakes his sense of honor that he decides to live in the wild, like an animal. There he joins up with a motley group who are illegally mining the shogun’s gold, and, with the aid of another swordsman, gets a chance not just at survival but to recover his name and honor.",2.075543,/scuqAXODdWJf7od45Ihcleq9tsc.jpg,9/18/1965,Sword of the Beast,FALSE,7.4,14
44470,FALSE,/6K4Xu8YzM41o6wMpJz4Tc8I83cf.jpg,"[35, 27]",en,Ice Cream Man,"Poor Gregory, after being released from the Wishing Well Sanatorium, all he wants to do is make the children happy. So Gregory reopens the old ice cream factory, and all the unappreciative brats are reprocessed into the flavor of the day.",2.070349,/67UiO7dWWvOd4LmBHUPGLB1abn9.jpg,5/9/1995,Ice Cream Man,FALSE,5.7,15
56830,FALSE,,[18],en,Johns,"It's the day before Christmas, the day before John's 21st birthday. He's a prostitute on Santa Monica Blvd in L.A., and he wants to spend that night and the next day at the posh Park Plaza Hotel. He's ripped off a local drug dealer to pay the bill, but as he's sleeping that morning, someone steals his shoes right off his feet, with the money in them. Meanwhile, Donner, a lad new to the streets, wants John to leave the city with him for Camelot, a theme park in Branson, MO, where they'll work as lifeguards. John spends the day trying to hustle the money for the hotel, avoid Jimmy the Warlock, keep his girl friend placated, and figure out how to deal with Donner's friendship.",2.067987,/t5R6BDzmKjPY0M0AHUoy0i5Is28.jpg,12/10/1996,Johns,FALSE,6,6
30787,FALSE,/8UzG4b4LCtJVu2AjnkyBNWT1NCJ.jpg,"[35, 27, 878]",en,Horror Hospital,"Following his forced retirement from an appalling rock band, Jason decides to vacation at Brittlehouse Manor, a health farm run by the leather-gloved, ex-Nazi scientist Dr. Storm. Along the way, Jason meets Judy, also on her way to Brittlehouse Manor to visit her aunt, who married Dr. Storm some years ago. Once they arrive, the pair realise rather quickly that something is wrong, probably because the other guests have had their brains surgically removed, or all the blood pouring from the sink, or possibly just because the creepy midget keeps telling them to brush their teeth.",2.064142,/z2szw7ctCYg8HzYL7hi3LaKmsCg.jpg,5/11/1973,Horror Hospital,FALSE,4.9,19
37208,FALSE,/whybcGkU7LUfjChFlRGBE6vzcTe.jpg,[18],en,Self Medicated,"Based on true events. On the edges of Las Vegas, 17-year-old Andrew's life is spiraling out of control. Unable to cope with the loss of his father, Andrew's descent into drugs and violence is gaining momentum, and the once promising young man is now headed for self-destruction. Andrew's mother, helpless to control her son and fighting an addiction of her own, refuses to watch idly as her only child destroys himself. As a last resort, she hires a private company to forcibly kidnap and confine him in a locked-down and corrupt psychiatric hospital. As Andrew is subjected to the secret physical and emotional abuses of the program something inside him is re-awakened. He must somehow get free to save what's left of his life, but to do that, he knows he must first face his own demons head-on.",2.063779,/f6LHx15WXzPuD7YaFTMKBqV1ofw.jpg,6/1/2005,Self Medicated,FALSE,5,4
