,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,id,belongs_to_collection,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop,12,878,28,18,10751,53,35,80,9648,14,27,10749,99,10402,36,10752,16,37,10769,10770,Number of Production Companies,Release Month,'US','CA','GB',OTHER,'en','otherLang'
30,30,30,30,30,68924,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Ice Storm,9.253372,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/27/1997,112.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"It was 1973, and the climate was changing.",The Ice Storm,188,7.0,68924,9.560915,6.472962,4.507364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,1,0,0,1,0,0
31,31,31,31,31,1365,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Monster's Ball,6.992731,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Lee Daniels Entertainment', 'id': 695}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/11/2001,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A lifetime of change can happen in a single moment.,Monster's Ball,271,6.6,1365,6.035135,5.344318,3.63937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11.0,1,0,0,0,0,0
32,32,32,32,32,2142,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,Cop Land,8.336631,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Across the River Productions', 'id': 978}, {'name': 'Woods Entertainment', 'id': 979}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/15/1997,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No One Is Above The Law.,Cop Land,412,6.6,2142,7.663846,7.070295,3.780653,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,1,0,0,0,0,0
33,33,33,33,33,370663,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Below Her Mouth,7.790924,"[{'name': 'Serendipity Point Films', 'id': 805}, {'name': 'Distant Horizon', 'id': 85681}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2/10/2017,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Below Her Mouth,141,6.2,370663,1.846498,1.556201,0.619275,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.0,0,1,0,0,0,0
34,34,34,34,34,43923,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,It's Kind of a Funny Story,7.879537,"[{'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/6/2010,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,740,7.0,43923,4.430703,2.943556,2.431067,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1,0,0,0,0,0
35,35,35,35,35,2016,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}, {'name': 'War', 'id': 10752}]",fr,Indigènes,4.726762,"[{'name': 'Tessalit Productions', 'id': 858}]","[{'iso_3166_1': 'DZ', 'name': 'Algeria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",5/25/2006,128.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The true story of World War II's forgotten heroes.,Days of Glory,102,6.7,2016,3.28746,2.053485,1.327969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5.0,0,0,0,1,0,0
36,36,36,36,36,13008,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,An American Crime,10.476402,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Showtime Networks', 'id': 4343}, {'name': 'First Look International', 'id': 11054}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/27/2007,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of a child's punishment that became a woman's crime.,An American Crime,178,7.3,13008,6.939433,3.506639,3.469183,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,1,0,0,0,0,0
37,37,37,37,37,231576,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",en,Wish I Was Here,7.983724,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Worldview Entertainment', 'id': 9015}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/18/2014,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is an occasion. Rise to it.,Wish I Was Here,323,6.4,231576,7.713943,3.685683,3.0872,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0
38,38,38,38,38,13195,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Flawless,5.973848,"[{'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Delux Productions', 'id': 1472}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Future Films', 'id': 10843}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Pierce/Williams Entertainment', 'id': 18621}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",9/1/2007,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Flawless,150,6.6,13195,7.060138,5.088107,3.033286,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9.0,0,0,1,1,0,0
39,39,39,39,39,12498,0.0,"[{'name': 'Drama', 'id': 18}]",en,Sling Blade,7.170713,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/30/1996,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A simple man. A difficult choice.,Sling Blade,252,7.4,12498,3.63937,3.500673,3.227789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
40,40,40,40,40,242095,0.0,"[{'name': 'Thriller', 'id': 53}, {'name': 'Science Fiction', 'id': 878}]",en,The Signal,6.729026,"[{'name': 'Automatik Entertainment', 'id': 28163}, {'name': 'Low Spark Films', 'id': 28286}, {'name': 'Signal Film Group', 'id': 87213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/2014,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,R U Agitated?,The Signal,660,5.8,242095,8.177051,2.638768,2.205578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0
41,41,41,41,41,11229,1.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Freeway,5.852443,"[{'name': 'The Kushner-Locke Company', 'id': 2499}, {'name': 'August Entertainment', 'id': 3322}, {'name': 'Multicom entertainment', 'id': 30702}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/23/1996,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her life is no fairy tale.,Freeway,97,6.5,11229,7.838014,3.258583,2.623963,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,1,0,0,0,0,0
42,42,42,42,42,10925,1.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Horror', 'id': 27}]",en,The Return of the Living Dead,6.437058,"[{'name': 'Hemdale Film Corporation', 'id': 469}, {'name': 'Fox Films Ltd.', 'id': 4763}, {'name': 'Cinema 84', 'id': 4764}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/15/1985,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're Back From The Grave and Ready To Party!,The Return of the Living Dead,277,7.3,10925,1.18636,1.103736,0.932159,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5.0,1,0,0,0,0,0
43,43,43,43,43,9081,0.0,"[{'name': 'Animation', 'id': 16}, {'name': 'Drama', 'id': 18}]",en,Waking Life,5.436346,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Thousand Words', 'id': 380}, {'name': 'Independent Film Channel (IFC)', 'id': 8857}, {'name': 'Detour Filmproduction', 'id': 11510}, {'name': 'Line Research', 'id': 27356}, {'name': 'Flat Black Films', 'id': 27357}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/23/2001,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dreams. What are they? An escape from reality or reality itself?,Waking Life,273,7.6,9081,4.771382,3.525315,2.601161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.0,1,0,0,0,0,0
44,44,44,44,44,3134,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Thriller', 'id': 53}]",fr,Baise-moi,6.674024,"[{'name': 'Toute Premiere Fois', 'id': 1285}, {'name': 'Canal+', 'id': 5358}, {'name': 'Take One Productions', 'id': 5942}, {'name': 'Pan Européenne Productions', 'id': 7009}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",6/28/2000,77.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Rape Me,83,4.3,3134,1.299574,1.137873,1.037196,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,6.0,0,0,0,1,0,0
45,45,45,45,45,11545,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Rushmore,7.632812,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/17/1998,93.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Love. Expulsion. Revolution.,Rushmore,720,7.5,11545,3.689269,3.559634,2.841289,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
46,46,46,46,46,41280,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",en,Private Lessons,6.347688,"[{'name': 'Jensen Farley Pictures', 'id': 4664}, {'name': 'Barry & Enright Productions', 'id': 11616}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/21/1981,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When EMANUELLE's Sylvia Kristel is your teacher the bedroom is the classroom,Private Lessons,23,6.3,41280,2.554293,1.480555,0.879068,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8.0,1,0,0,0,0,0
47,47,47,47,47,5781,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",fr,Cet obscur objet du désir,6.806489,"[{'name': 'Greenwich Film Productions', 'id': 1657}, {'name': 'In-Cine Compania Industrial Cinematografica', 'id': 4808}, {'name': 'Les Films Galaxie', 'id': 9377}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",8/17/1977,105.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Luis Buñuel's masterpiece,That Obscure Object of Desire,65,7.5,5781,3.183049,1.435617,0.851679,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8.0,0,0,0,1,0,0
48,48,48,48,48,14337,0.0,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Primer,7.004621,"[{'name': 'Thinkfilm', 'id': 446}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/8/2004,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What happens if it actually works?,Primer,707,6.9,14337,1.020796,0.08064,0.048121,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0,0,0,0,0
49,49,49,49,49,11448,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",en,Mighty Aphrodite,5.901549,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Magnolia Pictures', 'id': 1030}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/13/1995,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mighty Aphrodite,152,6.7,11448,6.725912,4.663061,2.574578,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9.0,1,0,0,0,0,0
50,50,50,50,50,400,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]",en,Things to Do in Denver When You're Dead,5.410313,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/1/1995,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,92,6.7,400,6.407892,4.346201,2.947185,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,1,0,0,0,0,0
51,51,51,51,51,9787,0.0,"[{'name': 'Drama', 'id': 18}]",en,Lords of Dogtown,5.401253,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/3/2005,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"They never thought they'd be famous, but they always thought they'd be friends.",Lords of Dogtown,233,7.0,9787,5.793973,5.344318,4.376308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,1,0,0,1,0,0
52,52,52,52,52,8327,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Holy Mountain,6.597828,"[{'name': 'Producciones Zohar', 'id': 2437}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/1/1973,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Holy Mountain,161,7.7,8327,0.745413,0.2184,0.1668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,0,0,1,0,0
53,53,53,53,53,14748,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,Boy A,5.399371,"[{'name': 'Film 4', 'id': 2335}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/28/2007,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who decides who gets a second chance?,Boy A,167,7.1,14748,2.53158,1.164278,0.940217,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0,1,0,0,0
54,54,54,54,54,12890,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Smart People,7.213373,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Sherazade Film Development', 'id': 3612}, {'name': 'Groundswell Productions', 'id': 4205}, {'name': 'QED International', 'id': 11029}, {'name': 'Corduroy Films', 'id': 18479}, {'name': 'Visitor Pictures', 'id': 20748}, {'name': ""Chesterfield Writer's Film Project"", 'id': 59967}, {'name': 'GEM Global Entertainment Magyar', 'id': 59969}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/11/2008,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the smartest people have the most to learn,Smart People,79,5.7,12890,3.469183,3.278086,1.964832,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4.0,1,0,0,0,0,0
55,55,55,55,55,24469,0.0,"[{'name': 'Drama', 'id': 18}]",en,Fish Tank,6.793202,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Kasander Film Company', 'id': 1049}, {'name': 'ContentFilm', 'id': 1420}, {'name': 'UK Film Council', 'id': 2452}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",5/14/2009,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Live, love and give as good as you get.",Fish Tank,275,6.9,24469,7.319128,0.591177,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0,0,1,1,0,0
56,56,56,56,56,36819,0.0,"[{'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}]",en,Time Bandits,7.839065,"[{'name': 'Handmade Films Ltd.', 'id': 146}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/13/1981,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All the dreams you've ever had and not just the good ones.,Time Bandits,269,6.6,36819,5.843099,3.185307,3.021934,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,0,0,0
57,57,57,57,57,2013,0.0,"[{'name': 'Drama', 'id': 18}]",fr,Le scaphandre et le papillon,7.388742,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'Banques Populaire Image 7', 'id': 1997}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'C.R.R.A.V. Nord Pas de Calais', 'id': 11433}, {'name': 'Région Nord-Pas-de-Calais', 'id': 11434}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/22/2007,112.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Let your imagination set you free,The Diving Bell and the Butterfly,306,7.5,2013,5.096108,2.510707,2.358756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5.0,1,0,0,1,0,0
58,58,58,58,58,9515,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The Matador,5.387549,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/12/2005,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,A hitman and a salesman walk into a bar...,The Matador,145,6.2,9515,7.927245,2.730462,2.197878,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,0,0,1,0,0
59,59,59,59,59,14139,0.0,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]",es,Los cronocrímenes,6.088483,"[{'name': 'Arsénico Producciones', 'id': 10086}, {'name': 'Zip Films', 'id': 12955}, {'name': 'Fine Productions', 'id': 23501}, {'name': 'Karbo Vantas Entertainment', 'id': 23502}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",10/5/2007,92.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,A trip back in time from the present to...,Timecrimes,334,7.0,14139,0.76,0.175116,0.013387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,0,0,0,1,0,0
60,60,60,60,60,1024,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Fantasy', 'id': 14}]",en,Heavenly Creatures,6.61718,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Miramax Films', 'id': 14}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'Fontana Productions', 'id': 2306}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",9/2/1994,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From a secret world no one could see... came a crime no one could believe.,Heavenly Creatures,313,7.0,1024,5.176007,1.86703,0.210183,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9.0,0,0,0,1,0,0
61,61,61,61,61,9692,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Woodsman,5.116462,"[{'name': 'Lee Daniels Entertainment', 'id': 695}, {'name': 'Dash Films', 'id': 4372}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/24/2004,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Woodsman,112,6.9,9692,4.877745,3.006761,2.779362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,1,0,0,0,0,0
62,62,62,62,62,10546,1.0,"[{'name': 'Action', 'id': 28}, {'name': 'Fantasy', 'id': 14}, {'name': 'Thriller', 'id': 53}]",en,The Crow: City of Angels,5.359237,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/29/1996,84.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Believe in the power of another,The Crow: City of Angels,127,5.2,10546,2.732666,0.918175,0.861596,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
63,63,63,63,63,10008,0.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",en,An American Haunting,5.359929,"[{'name': 'Media Pro Pictures', 'id': 3244}, {'name': 'Allan Zeman Productions', 'id': 3533}, {'name': 'After Dark Films', 'id': 3608}, {'name': 'Remstar Productions', 'id': 4298}, {'name': 'Sweetpea Entertainment', 'id': 8933}, {'name': 'Redbus Pictures', 'id': 20451}, {'name': 'Midsummer Films', 'id': 22705}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/5/2005,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Possession Knows No Bounds,An American Haunting,145,5.3,10008,5.108341,3.070811,2.499595,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5.0,1,0,1,0,0,0
64,64,64,64,64,331190,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Captive,5.06556,"[{'name': 'Itaca Films', 'id': 16322}, {'name': 'BN Films', 'id': 30531}, {'name': 'Brightside Entertainment', 'id': 56735}, {'name': '1019 Entertainment', 'id': 56736}, {'name': 'Yoruba Saxon Productions', 'id': 65927}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/17/2015,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Faith. Redemption. Survival.,Captive,98,5.6,331190,4.62329,3.696585,1.926401,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,1,0,0,0,0,0
65,65,65,65,65,2074,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",en,Flirting with Disaster,8.386019,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/22/1996,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A comedy about sex, love, family and other accidents waiting to happen.",Flirting with Disaster,68,6.2,2074,6.166164,3.431176,2.852024,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0
66,66,66,66,66,111969,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",en,Stuck in Love,5.098624,"[{'name': 'Informant Media', 'id': 9325}, {'name': 'MICA Entertainment', 'id': 24510}, {'name': 'Troy Entertainment', 'id': 65466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/2012,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A story about first loves and second chances.,Stuck in Love,712,7.3,111969,7.77996,4.483391,4.319835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,1,0,0,0,0,0
67,67,67,67,67,11298,1.0,"[{'name': 'Horror', 'id': 27}]",en,The Howling,6.839873,"[{'name': 'AVCO Embassy Pictures', 'id': 494}, {'name': 'International Film Investors', 'id': 502}, {'name': 'Wescom Productions', 'id': 10312}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/13/1981,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine your worst fear a reality,The Howling,175,6.4,11298,2.058804,2.016592,1.541991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0
68,68,68,68,68,147,1.0,"[{'name': 'Drama', 'id': 18}]",fr,Les Quatre Cents Coups,5.587505,"[{'name': 'Les Films du Carrosse', 'id': 53}, {'name': 'Sédif Productions', 'id': 10897}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",5/4/1959,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Angel faces hell-bent for violence.,The 400 Blows,394,8.0,147,1.144517,0.997839,0.265682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0,0,0,1,0,0
69,69,69,69,69,8981,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Family', 'id': 10751}]",en,Dear Frankie,5.927932,"[{'name': 'Scottish Screen', 'id': 698}, {'name': 'Pathé Pictures International', 'id': 1178}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Inside Track Productions', 'id': 52723}, {'name': 'Sigma Films', 'id': 53874}, {'name': 'Scorpio Films', 'id': 80272}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/18/2004,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dear Frankie,53,7.0,8981,6.657785,2.973511,0.57503,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,1,0,0,0
