id,adult,backdrop_path,belongs_to_collection,genres,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop
54293,FALSE,/gYGnAWNZ2TExLjHPnWBPvHfjeIz.jpg,1,"[{'name': 'Documentary', 'id': 99}]",tt1781069,en,Zeitgeist: Moving Forward,"Zeitgeist: Moving Forward, by director Peter Joseph, is a feature length documentary work which will present a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical ""life ground"" attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a ""Resource-Based Economy"".",3.549599,/bBA12oELUV5C5JtmOpvb63eLQKo.jpg,"[{'name': 'Gentle Machine Productions LLC', 'id': 39242}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/2011,201,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Shit's Got to Go!,Zeitgeist: Moving Forward,73,7,54293,0.556,0.028689,0.0108
29453,FALSE,/gcyFhZGtPee0hwWNh3hrEjqmb8W.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0051365,sv,Ansiktet,"Ingmar Bergman’s The Magician (Ansiktet) is an engaging, brilliantly conceived tale of deceit from one of cinema’s premier illusionists. Max von Sydow stars as Dr. Vogler, a nineteenth-century traveling mesmerist and peddler of potions whose magic is put to the test in Stockholm by the cruel, eminently rational royal medical adviser Dr. Vergérus. The result is a diabolically clever battle of wits that’s both frightening and funny, shot in rich, gorgeously gothic black and white.",4.293946,/rmdPJfwTUUjNW5FhuTxYkSKMfaO.jpg,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",12/26/1958,101,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,The Magician,48,7.3,29453,5.096108,0.633364,0.518532
26820,FALSE,/7qnTv6qkThYRgqkFgyt9JHKXLMG.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt1185431,en,My One and Only,"A mother takes her two sons on an unusual road trip from New York. Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all.",3.206085,/2Ba4bzvJ30pSqjg1dz6sAeerckU.jpg,"[{'name': 'Herrick Entertainment', 'id': 6666}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/21/2009,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My One and Only,45,6.2,26820,4.877745,3.895064,2.549249
18467,FALSE,/iTBerhxPLlMHlnySareZOJpsXH2.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0491162,en,Spiral,"A reclusive telemarketer has only one semblance of a friend: His telecommuter boss. But the telemarketer's social circle seems to improve greatly when a whimsical co-worker enters his life. Only, as he begins to sketch his new friend's portrait, disturbing ""voices"" from the phone man's past threaten to lead him into a network of destruction",1.794783,/eW890meqSQs1I8dNWXmTR6RCK1f.jpg,"[{'name': 'ArieScope Pictures', 'id': 3960}, {'name': 'Coattails Entertainment', 'id': 23375}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Spiral,23,6.6,18467,3.364325,3.136816,0.782143
15644,FALSE,/pVwz2XfWgvKTm96qkOOJ3Fvda7S.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0338325,en,Paparazzi,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,3.783301,/jiMiZqO56mVfKK7amclP9aUrfuz.jpg,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Icon Entertainment International', 'id': 4564}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/3/2004,84,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,One good shot deserves another.,Paparazzi,56,5.7,15644,8.584521,5.155845,4.276086
13508,FALSE,/zQQRzgL8Kz8O6uB9FME52CPdD2.jpg,,"[{'name': 'Documentary', 'id': 99}]",tt0489037,en,Who Killed the Electric Car?,"In 1996, electric cars began to appear on roads all over California. They were quiet and fast, produced no exhaust, and ran without gasoline... Ten years later, these cars were destroyed.",3.404146,/jnAvwyGSOF952ZVdCBdwR2QB2Vy.jpg,"[{'name': 'Electric Entertainment', 'id': 3241}, {'name': 'Plinyminor', 'id': 4925}, {'name': 'Papercut Films', 'id': 8746}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/4/2006,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,A lack of consumer confidence... or conspiracy?,Who Killed the Electric Car?,60,7.2,13508,8.721377,5.155845,2.023586
20424,FALSE,/otevKyMwzisGGkcF7rejfieUnKv.jpg,,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]",tt0045917,en,Invaders from Mars,"In the early hours of the night, young David Maclean sees a flying saucer land and disappear into the sand dunes just beyond his house. Slowly, all of the adults, including his once loving parents, begin to act strangely.",2.939924,/tafnBTKqr5EFxDt8TTD9tHUx6YB.jpg,"[{'name': 'Edward L. Alperson Productions', 'id': 21732}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/22/1953,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,NATURAL or SUPERNATURAL?,Invaders from Mars,53,6,20424,1.648531,1.142587,1.142412
16980,FALSE,/iN6pzLHcFBWbI2Vh96nd7B2xNNr.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0120728,en,The Last Days of Disco,Two young women and their friends spend spare time at an exclusive nightclub in 1980s New York.,2.409572,/h4xnwIVcbhSAuD6rr1E1JwS4NMx.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Westerly Films', 'id': 37812}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/29/1998,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,History is made at night.,The Last Days of Disco,52,6.8,16980,6.873674,2.530913,1.892738
24923,FALSE,/jLmt9Hu8Gb1PoMVTVPDdocN7vwB.jpg,,"[{'name': 'Mystery', 'id': 9648}, {'name': 'Horror', 'id': 27}]",tt0071396,en,Messiah of Evil,A young woman goes searching for her missing artist father. Her journey takes her to a strange Californian seaside town governed by a mysterious undead cult.,1.52776,/7E1l2sRXOWWGq5loMFn4ev4AwR1.jpg,"[{'name': 'International Cine Film Corp.', 'id': 24379}, {'name': 'V/M Productions', 'id': 24380}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1973,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Terror you won't want to remember - In a film you won't be able to forget.,Messiah of Evil,31,6.7,24923,1.67579,0.751292,0.523433
16764,FALSE,/5LvLk7R2LtKBc1tOqmauJ0ivlcR.jpg,,"[{'name': 'Mystery', 'id': 9648}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",tt0367153,en,The Toolbox Murders,"A historic Hollywood hotel houses a supernatural evil. It's been subdued for decades - but when renovations start, a series of murders take place. It's up to our heroine to solve the mystery.",4.019465,/6GNzivnNFeUazUdTEXwcMjTxSkn.jpg,"[{'name': 'Alpine Pictures', 'id': 10397}, {'name': 'Scary Movies LLC', 'id': 10398}, {'name': 'Toolbox Murders Inc.', 'id': 74797}, {'name': 'Toolbox Films', 'id': 74798}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/12/2004,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Another legacy begins.,The Toolbox Murders,40,5.1,16764,1.563006,1.535396,0.528419
34223,FALSE,/iHZgOAXu9vRkagvmbtc1jTDUpqs.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Horror', 'id': 27}]",tt0092147,en,Vamp,Two fraternity pledges go to a sleazy bar looking for strippers to entertain their college friends.,2.856868,/1FwNTDIAVyZy83esTsDVuL1xwIo.jpg,"[{'name': 'Balcor Film Investors', 'id': 2165}, {'name': 'Planet Productions', 'id': 6562}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/18/1986,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Frightening Comedy,Vamp,42,5.8,34223,1.78048,1.280021,1.090282
27588,FALSE,/3auXm0TBh5sWtnsGGJxN1blBwnF.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Romance', 'id': 10749}]",tt1147684,en,Forget Me Not,"It's graduation weekend, and Sandy Channing, the popular class president of her small-town high school, should be enjoying the time of her life. But when her friends start disappearing, Sandy discovers they have unwittingly awakened the vengeful spirit of a girl they wronged long ago. Fighting for her sanity, Sandy must unlock a dark secret from her own past before it's too late.",3.639797,/sko3eTet6gUCgLQECkCssBTMk78.jpg,"[{'name': 'Capstone Entertainment Group', 'id': 17055}, {'name': 'Vindicated Pictures', 'id': 17056}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/22/2009,103,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Forget Me Not,68,5,27588,2.052682,0.465483,0.4
260947,FALSE,/orDYYy2YuGTA2F1e8NVJuCoJnEX.jpg,,"[{'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",tt1327601,en,Something Wicked,"A young couple embark upon their honeymoon against the chilling landscapes of the Pacific Northwest. But when tragedy strikes, gruesome secrets from their past collide with sinister forces of the present...",3.837001,/vDeiTQvb15KqP3BBpbEzuOt4HrJ.jpg,"[{'name': 'Merchant Films', 'id': 21110}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/4/2014,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Something Wicked,16,4.6,260947,1.835623,1.151926,1.018748
313,FALSE,/xwnINwhaijX5b0c2lpGpndbUACo.jpg,,"[{'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}]",tt0448124,en,Snow Cake,A drama focused on the friendship between a high-functioning autistic woman and a man who is traumatized after a fatal car accident.,2.936843,/2jd8daNxgHAX9rOdxyrnm6yK8py.jpg,"[{'name': 'Revolution Films', 'id': 163}, {'name': 'Rhombus Media', 'id': 164}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2/9/2006,112,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Snow Cake,53,7.3,313,5.001795,4.507364,2.973326
16022,FALSE,/qye6zDtPEFE38B4YvMqDlIdlAYO.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0420015,en,Nine Lives,"Captives of the very relationships that define and sustain them, nine women resiliently meet the travails and disappointments of life.",3.014706,/1iLN2Nuwpi9aVOlFn3QleAtqLo8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/24/2005,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Nine Lives,14,6.2,16022,5.711332,5.151181,4.807856
33974,FALSE,/xGCu6XqwEeWNSxa2KYKGRFu1jkE.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt1038043,en,Mammoth,"While on a trip to Thailand, a successful American businessman tries to radically change his life. Back in New York, his wife and daughter find their relationship with their live-in Filipino maid changing around them. At the same time, in the Philippines, the maid's family struggles to deal with her absence.",2.974558,/olbAzlT5llSWgppRNd58v533EIP.jpg,"[{'name': 'Zentropa Entertainments', 'id': 76}, {'name': 'Memfis Film', 'id': 321}, {'name': 'TV2 Danmark', 'id': 758}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Film i Väst', 'id': 17513}, {'name': 'Pain Unlimited GmbH Filmproduktion', 'id': 30268}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1/19/2009,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'tl', 'name': ''}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Mammoth,46,6.2,33974,1.963839,1.906524,1.782529
21143,FALSE,/l5ZYGdbUzELxVC6UfiQtNdiNzyd.jpg,,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]",tt0055894,en,The Day of the Triffids,"A shower of meteorites produces a rare night time spectacle that blinds anyone that looks at it. As it was such a beautiful sight, most people were watching, and as a consequence, 99% of the World's population go completely blind. In the original novel, this chaos results in the escape of Triffids: farmed plants harvested for their oils, which are capable of moving themselves around and are carnivorous. In this film version, however, the Triffids are not indigenous plants. Instead they are space aliens whose spores have arrived in this and an earlier meteor shower.  Derided by the original novel's author, John Wyndham, for straying so far away from the source material.",3.799933,/8jig73Xk0ydXx7DL4VZTVPsHOSf.jpg,"[{'name': 'Allied Artists Pictures', 'id': 4928}, {'name': 'Security Pictures Ltd.', 'id': 14308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/1/1962,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beware the triffids... they grow... know... walk... talk... stalk... and kill!,The Day of the Triffids,57,6.2,21143,0.4,0.12,0.067098
14112,FALSE,/icDfriIZfwv6HjdkruPLdNK0g7H.jpg,,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",tt0298744,en,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death",3.329393,/9Zharuwc4DK5UuqoMN7Y2vZjdWn.jpg,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Propaganda Films', 'id': 278}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/18/2002,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A day without sex is a day wasted.,Auto Focus,58,6.1,14112,6.017749,4.049505,2.450396
14922,FALSE,/ygYXVTxOMTDD4gf1tv0k2qye4X9.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0361693,en,Happy Endings,An ensemble cast telling 10 stories with intertwining characters. One story is about a father and son who are dating the same woman . Another features a woman who long ago gave her baby up for adoption but is now being blackmailed by a documentary filmmaker who claims to know the now-grown child's whereabouts.,3.226945,/teTjhQPzi3TtXNIlSSw3OZPDnaS.jpg,"[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/20/2005,128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,All's well that ends swell.,Happy Endings,38,5.7,14922,4.875899,3.218213,2.8325
8545,FALSE,/2linGvYj4sBP5ys4Vzj9NlyaOAC.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0147004,en,Little Voice,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",4.345908,/yWVzmBbRpfvDkvdKfPC70PpSVEN.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/5/1998,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Finding your own voice can be magic.,Little Voice,67,6.7,8545,7.060138,5.050789,2.718684
2895,FALSE,/re1cA1vSeCsz6yy7cBkA6X4FtlS.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0118632,en,The Apostle,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",3.315873,/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg,"[{'name': ""Butcher's Run Productions"", 'id': 1257}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/9/1997,134,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The hardest soul to save was his own.,The Apostle,41,6.1,2895,3.63937,3.500673,3.196387
22477,FALSE,/ok2MhjSHWflZd8vrutEIs1YuPp1.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0093940,en,September,"At a summer house in Vermont, neighbor Howard falls in love with Lane, who's in a relationship with Peter, who's falling for Stephanie, who's married with children.",3.034654,/srKxCMQoRVSOpX7u59kYL1hVhKe.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1987,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,September,40,6.3,22477,2.33928,2.040317,1.629875
101325,FALSE,/k50StEyeSwlPg6k1sNkswDKp8JD.jpg,,"[{'name': 'Drama', 'id': 18}]",tt1368858,en,The Forger,"While staying at a picturesque village, a teen encounters the underground world of art forgery.",2.659402,/4PclX0u4l5gUHKrySCny4S2uz2n.jpg,"[{'name': 'Jetlag Productions', 'id': 8333}, {'name': 'Bahr Productions Inc.', 'id': 33199}, {'name': 'Experience Media Studios', 'id': 38245}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/9/2011,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Love by design, Friendship by paint, Death by brush.",The Forger,44,6,101325,4.228504,2.5519,2.298397
22419,FALSE,/yfrjDfw8YJJNhiMmi86Twqx291t.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0462219,en,Camille,A twisted honeymoon adventure about a young couple on their way to Niagara Falls.,2.444365,/9xI73b0I1R5AcvhR125JJu653As.jpg,"[{'name': 'A-Mark Entertainment', 'id': 2248}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/13/2008,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A romantic comedy about a marriage that truly is forever.,Camille,37,6.1,22419,6.939433,3.829546,3.370372
